success,error,filepath,filename,content,method,pattern_matched,start_position,stop_position,length,char_count,word_count
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1508.01654v1_full.txt,1508.01654v1_full.txt,"In summary, a new member of BiS2-based superconductor, Bi2(O, F)S2 with Tc = 5.1 K was discovered. Topotactic reductive fluorination using XeF2 in the temperature range of 200 ~ 400°C was found to be useful for obtaining Bi2(O, F)S2 as the main phase and the reaction at 400°C is suitable for successful control of fluorine content resulting in high quality superconductors with sharp transitions and large superconducting volume fractions. Our synthesis of Bi2(O, F)S2 using XeF2 is the first topotactic reductive fluorination to obtain an electron-doped superconductor. Topotactic fluorination could be widely used for the control of physical properties in various compounds, including layered compounds with complex stacking structure, and this would be helpful for further exploration of novel superconductors.",inline_phrase,"In summary,",12700.0,13528.0,814.0,814.0,120.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1508.01656v1_full.txt,1508.01656v1_full.txt,"Figure 5(a) shows the Tcs at ambient pressure and at ~2 GPa for various BiS2-based superconductors reported to date as a function of a-axis length. The values of a-axis lengths are measured at room temperature and ambient pressure. Tcs are determined by the onset of diamagnetic transition or zero resistivity. In the doped samples, the Tc and a-axis length values are those of the optimally-doped ones. (Sr, La)FBiS2 has the longest a-axis among these compounds. In RE(O, F)BiS2, a-axis shrinks and Tc increases with increasing atomic number of RE from La to Nd. The a-axis lengths of Bi2(O, F)S2 and Bi4O4S3 / Bi3O2S3, whose blocking layers contain fluorite-type BiO layers, are shorter than that of Nd(O, F)BiS2, although ionic radius (coordination number 6)27) of Bi is between Nd and Pr. Tcs of BiS2-based superconductors under ambient pressure show a dome-like tendency with the top of Tc ~5.5 K at a ~3.98 Å in (Nd0.2Sm0.8)(O0.7F0.3)BiS2 28). When a-axis in longer than ~4.0 Å, significant increase of Tc is observed in HP resistivity measurement. In contrast, compounds with shorter a-axis lengths, Bi2(O, F)S2 and Bi4O4S3, show rapid decrease of Tc in HP resistivity measurement. The relation between lattice parameter and Tc for as-synthesized and HP annealed Bi2(O, F)S2 is summarized in Fig. 6. In the optimally-doped samples with a- and c-axes longer than ~3.97 Å and shorter than ~13.73 Å, the value of Tc is maintained at ~5.1 K. In the underdoped samples, a-axis is shorter than ~3.97 Å and c-axis is longer than ~13.73 Å, and Tc increases as a- and c-axis expands and shrinks by HP anenaling. Tcs for undoped Bi2OS2 sintered under high pressures are also in this trend. It should be emphasized that in HP annealed / synthesized undoped Bi2OS2, superconductivity is achieved without intentional carrier doping. In Bi2OS2, the Bi-S planes are not very flat, the in-plane S-Bi-S angle being 159.8°25). The expansion of a-axis may lead to flatter Bi-S plane. In LaOBiS2, F-doping not only increases the carrier concentration but also flattens the buckling of the Bi-S plane and this structural transformation is also related to the appearance of superconductivity29). Similar phenomena would happen in the undoped and underdoped Bi2(O, F)S2 by HP annealing, which resulted in the increases of Tcs in these samples. The decrease of Tc in HP resistivity measurement might be explained by the tendency shown in Fig. 6(a). In HP resistivity measurement, a-axis might shrink by applying high pressures at low temperatures, and superconductivity could be disappeared. Structural analysis on Bi2(O, F)S2 under high pressures at low temperatures would provide fruitful information to clear this point. 5. Conclusion High pressure (HP) resistivity measurement and HP annealing were performed for a BiS2-based superconductor Bi2(O, F)S2, which caused different variation of Tc. In HP resistivity measurement, Tc linearly decreased at the rate of -1.2 K GPa-1. In contrast, by HP annealing at 2 GPa and 470°C, Tc increased in undoped and underdoped samples, and maintained at 5.1 K in optimally-doped sample. In HP resistivity measurement high pressure is applied in-situ at low temperatures, while HP annealing quenches the high pressure and high temperature phase to ambient pressure. Although in both cases hydrostatic high pressure is applied to the sample by a cubic-anvil-type apparatus, the difference between the two methods should be considered carefully. HP annealing technique have been mainly developed on BiS2-based superconductors, but this method can cause unique effects on physical properties of various layered compounds.",section_header,4. Discussion,11671.0,15386.0,3641.0,3641.0,573.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1508.04820v1_full.txt,1508.04820v1_full.txt,". Motivated by recent experiments in superconducting members of the BiS2 family of compounds showing its 'hidden' 1d electronic structure and the strong effect that pressure has over its superconducting state, we propose an effective 1d model where the kinetic energy part of the Hamiltonian is obtained through DFT calculations for the 2d model for BiS2. Supported by the DOS results shown in Fig. 2, we add the Sulfur p- and s-orbital to the p-orbital of Bismuth. Despite being several eV below the other two orbitals, the s-orbital undergoes strong hybridization with the Bismuth p-orbital and has a sizable contribution to the DOS at the Fermi energy, justifying its inclusion in the model (see Figs. 1 and 2). Pair scattering terms are then added and treated at the mean-field level. We solve the gap equations and systematically probe what combination of pair-scattering terms produce results in qualitative agreement with the experiments, i. e., approximate location of the superconducting phase in a T vs. doping phase diagram, realistic coupling constant values, and dependence with hopping parameters (simulating application of hydrostatic pressure). We find that single-gap SC does not produce acceptable results. This is quite relevant, as there is experimental evidence that BiS2 presents two gaps27. We find that if we consider s- and pb-type pairs, and allow for intra and interband scattering we obtain results in semi-quantitative agreement with experiments. The same is true if we choose pa- and pb-type pairs, and also allow for intra and interband scattering. The interesting point here is that the tsp hopping is the one that, in both cases, enhances SC when its magnitude in5 creases, whereas the effect on ∆of increasing tpp is marginal. This last point reinforces the need for considering the Sulfur s orbital explicitly. We argue that the anti-symmetric character of the tsp hopping (as stressed in previous work by one of the authors23) may explain its enhanced effect in the superconducting state. Acknowledgment. MAC acknowledges Conselho Nacional de Desenvolvimento Cient´ıfico e Tecnol´ogico - CNPq and Fundac¸˜ao de Amparo a Pesquisa do Estado do Rio de Janeiro - FAPERJ for partial financial support; KF acknowledges...; MAG acknowledges financial support from Conselho Nacional de Desenvolvimento Cient´ıfico e Tecnol´ogico - CNPq; and GBM acknowledges the Brazilian Government for financial support through a Pesquisador Visitante Especial grant from the Ciˆencias Sem Fronteiras Program, from the Minist´erio da Ciˆencia, Tecnologia e Inovac¸˜ao. ∗Corresponding author: griffith˙mas@hotmail. com † Corresponding author: martins@oakland. edu 1 J. G. Bednorz and K. A. M¨uller, Zeit. Phys. B-Cond. Matt. 64, 189 (1986). 2 J. Nagamatsu, N. Nakagawa, T. Muranaka, Y. Zenitani, and J. Akimitsu, Nature 410, 63 (2001). 3 Y. Kamihara, T. Watanabe, M. Hirano, and H. Hosono, J. Am. Chem. Soc. 130, 3296 (2008). 4 S.-Z. Lin, J. Phys. Condens. Matter 26, 493202 (2014). 5 S. R. White and D. Scalapino, arXiv:1503.01533v1 (2015). 6 C. Beenakker, Annu. Rev. Condens. Matter Phys. 4, 113 (2013). 7 Y. Maeno, H. Hashimoto, K. Yoshida, S. Nishizaki, T. Fujita, J. G. Bednorz, and F. Lichtenberg, Nature 372, 532 (1994). 8 A. P. Mackenzie, Rev. Mod. Phys. 75, 657 (2003). 9 C. Kallin, Rept. Prog. Phys. 75, 042501 (2012). 10 J. Bok and J. Bouvier, J. Supercond. Nov. Magn. 25, 657 (2012). 11 S. Raghu, A. Kapitulnik, and S. A. Kivelson, Phys. Rev. Lett. 105, 1 (2010). 12 M. L. Cohen, Rev. Mod. Phys. 36, 240 (1964). 13 V. Sidorov and E. Ekimov, Nature 19, 351 (2010). 14 Y. Mizuguchi, S. Demura, K. Deguchi, Y. Takano, H. Fujihisa, Y. Gotoh, H. Izawa, and O. Miura, J. Phys. Soc. Japan 81, 114725 (2012). 15 Y. Mizuguchi, J. Phys. Chem. Solids pp. 1-15 (2014). 16 J. Liu, D. Fang, Z. Wang, J. Xing, Z. Du, S. Li, X. Zhu, H. Yang, and H.-H. Wen, Europhys. Lett. 106, 67002 (2014). 17 H. Usui, K. Suzuki, and K. Kuroki, Phys. Rev. B 86, 220501 (2012). 18 G. B. Martins, A. Moreo, and E. Dagotto, Phys. Rev. B 87, 081102 (2013). 19 Y. Yang, W. S. Wang, Y. Y. Xiang, Z. Z. Li, and Q. H. Wang, Phys. Rev. B 88, 094519 (2013). 20 T. Sugimoto, D. Ootsuki, C. Morice, E. Artacho, S. S. Saxena, E. F. Schwier, M. Zheng, Y. Kojima, H. Iwasawa, K. Shimada, et al., Phys. Rev. B 92, 041113 (2015). 21 C. T. Wolowiec, B. D. White, I. Jeon, D. Yazici, K. Huang, and M. B. Maple, J. Phys. Condens. Matter 25, 422201 (2013). 22 J. E. Hirsch, M. B. Maple, and F. Marsiglio, arXiv:1504.03318 (2015). 23 M. A. Continentino, I. T. Padilha, and H. Caldas, J. Stat. Mech. Theory Exp. 2014, P07015 (2014). 24 H. Caldas and M. A. Continentino, Phys. Rev. B 86, 144503 (2012). 25 See Supplemental Material at http://link. aps. org/supplemental/ for the detailed development of the gap equations. 26 Most of the studies reporting Tc vs. x results were conducted on polycrystalline samples and the maximum Tc was obtained for x = 0.5, corresponding to 0.5 electron per Bismuth, i. e., 1/8fil",section_header,Conclusions,18732.0,,4984.0,4984.0,831.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1509.03387v1_full.txt,1509.03387v1_full.txt,"In conclusion, we investigated the thermoelectric properties of a densified HP-LaOBiSSe sample. A weak crystal oriented was revealed by XRD analysis. The power factor in the direction of P was higher than that in the direction of P//, which is caused by the enhanced in-plane electrical conductivity. The temperature dependence of  in the direction of both P and P// was anisotropic. The  values measured in the direction of P// were much lower than that measured in the direction of P direction. The low  values in the direction of P// were caused by the low  values in the direction of the c-axis of the HP-LaOBiSSe crystal structure. The highest ZT value of 0.36 was obtained in both measurement directions at approximately 650 K.",inline_phrase,"In conclusion,",10812.0,11576.0,740.0,740.0,126.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1509.06486v2_full.txt,1509.06486v2_full.txt,"We achieved the increase of Tc by the Pb substitution of Bi in NdO0.7F0.3BiS2. The enhancement of Tc is attributed the change in the lattice contraction along the c axis. The Tc zero increases with decreasing c axis, and becomes the maximum value around 5.6 K at the Pb concentration of 6 %, which is the highest value among BiS2 based superconductors synthesized under the ambient pressure. These results indicate that superconductivity in this material is strongly associated with the lattice strain.",section_header,Summary,12530.0,13046.0,502.0,502.0,82.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1511.00219v1_full.txt,1511.00219v1_full.txt,"The growth of R(O, F)BiS2 (R = La, Ce, Pr, Nd) single crystals was achieved by using CsCl/KCl flux containing varying rare earth metals and F compositions. The characterization of the obtained single crystals clarified the detailed crystal structures, transport properties, and magnetic properties. An increase in the nominal F compositions in the starting materials was found to enhance the values of F concentration in the obtained single crystals. On increasing the nominal F composition, the analytical F composition also increased and reached saturation at 0.45 (R = La), 0.29 (R = Ce), 0.26 (R = Pr), and 0.42 (R = Nd) when the nominal F composition exceeded around 0.6. The Bi-S planes of the R(O, F)BiS2 single crystals became flatter with increasing F concentration, according to the single-crystal X-ray diffraction analysis. The superconducting anisotropies of the obtained single crystals were estimated to be 30-60 when R = La, Pr and Nd. The anisotropy was especially high for R = Pr, whereas the value was lower than expected (13-21) when R = Ce. Ce(O, F)BiS2 single crystals exhibited a magnetic order at about 5-7 K in addition to the superconducting transition at approximately 3 K, which suggested that the coexistence of superconductivity and magnetism in Ce(O, F)BiS2 was intrinsic. The s-shaped junction of Pr(O, F)BiS2 single crystal with x = 0.3 and y = 0.18 under a magnetic field parallel to the ab-plane of the crystal exhibited a ""lock-in"" state for Josephson vortex flow. Acknowledgments This work was supported by JSPS KAKENHI (Grant-in-Aid for challenging Exploratory Research) Grant Number 15K14113. The author would like to thank Dr. A. Miura (Hokkaido University) for useful discussion and critical reading, Prof. S. Watauchi, Prof. I. Tanaka, Prof. T. Takei, Prof. N. Kumada (University of Yamanashi), Dr. Y. Takano, Dr. M. Tanaka (National Institute for Materials Science), Dr. Y. Mizuguchi (Tokyo Metropolitan University), Dr. S. Demura (Tokyo University of Science), Dr. K. Deguchi (JECC Torisha Co., Ltd.), Dr. M. Fujioka (Hokkaido University), and Dr. H. Okazaki (Okayama University) for their valuable advice. 21",section_header,4. Conclusion,24139.0,26337.0,2153.0,2153.0,339.0
False,No conclusion section found,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1512.04505v2_full.txt,1512.04505v2_full.txt,,,,,,,,
False,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1512.08595v1_full.txt,1512.08595v1_full.txt,,,,,,,,
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1601.03502v2_full.txt,1601.03502v2_full.txt,"In summary, to clarify the superconducting gap structure of NdO0.71F0.29BiS2, we performed thermal conductivity measurements down to 100 mK. Thermal conductivity shows no discernible anomaly at Tc, suggesting that both of the electron correlation and electron-phonon coupling effects are not strong. The absence of residual thermal conductivity indicates that a residual normal fluid, which is expected for nodal superconductors with impurities, is absent. The magnetic field hardly affects the thermal conductivity up to ∼0.2Hc c2, indicating the absence of Doppler shifted quasiparticles. These results provide evidence that NdO0.71F0.29BiS2 is a fully gapped superconductor. Notably, the estimated mean free path is comparable to the superconducting coherence length, indicating that the superconductivity is robust against impurity. Based on these results, we conclude a conventional s-wave superconducting state in NdO0.71F0.29BiS2. This puts a strong constraint on the theory of the superconductivity of BiS2-based layered compound, whose electronic and crystal structures bear some resemblance to Fe-based superconductors. We thank S. Kasahara, Y. Kasahara, Y. Mizuguchi, Y. Ota, T. Shibauchi and S. Shin for useful discussions. This work was supported by Grants-in-Aid for Scientific Research (KAKENHI) from Japan Society for the Promotion of Science (JSPS), and by the 'Topological Quantum Phenomena' (No. 25103713) Grant-in-Aid for Scientific Research on Innovative Areas from the Ministry of Education, Culture, Sports, Science and Technology (MEXT) of Japan. 1 Y. Mizuguchi, H. Fujihisa, Y. Gotoh, K. Suzuki, H. Usui, K. Kuroki, S. Demura, Y. Takano, H. Izawa and O. Miura, Phys. Rev. B 86, 220510 (2012). 2 Y. Mizuguchi, S. Demura, K. Deguchi, Y. Takano, H. Fujihisa, Y. Gotoh, H. Izawa and O. Miura, J. Phys. Soc. Jpn. 81, 114725 (2012). 3 J. Xing, S. Li, X. Ding, H. Yang, and H.-H. Wen, Phys. Rev. B 86, 214518 (2012). 4 D. Yazici, K. Huang, B. D. White, A. H. Chang, A. J. Friedman, and M. B. Maple, Philos. Mag. 93, 673 (2013). 5 S. Demura, Y. Mizuguchi, K. Deguchi, H. Okazaki, H. Hara, T. Watanabe, S. J. Denholme, M. Fujioka, T. Ozaki, H. Fujihisa, et al., J. Phys. Soc. Jpn. 82, 033708 (2013). 6 R. Jha, A. Kumar, S. Kumar Singh, and V. P. S. Awana, J. Supercond. Nov. Magn. 26, 499 (2013). 7 H. Usui, K. Suzuki and K. Kuroki, Phys. Rev. B 86, 220501 (2012). 8 T. Agatsuma and T. Hotta, J. Magn. Magn. Matter. 400, 73 (2016). 9 X. Wan, H.-C. Ding, S. Y. Savrasov and C.-G. Duan, Phys. Rev. B 87, 115124 (2013). 10 T. Yildirim, Phys. Rev. B 87, 020506 (2013). 11 Y. Liang, X. Wu, W.-F. Tsai and J. Hu, Front. Phys. 9, 194 (2014). 12 Y. Yang, W.-S. Wang, Y.-Y. Xiang, Z.-Z. Li and Q.-H. Wang, Phys. Rev. B 88, 094519 (2013). 13 G. B. Martins, A. Moreo, and E. Dagotto, Phys. Rev. B 87, 081102(R) (2013). 14 J. Liu, D. Fang, Z. Wang, J. Xing, Z. Du, S. Li, X. Zhu, H. Yang and H.-H. Wen, Europhys. Lett. 106, 67002 (2014). 15 G. Lamura, T. Shiroka, P. Bonf`a, S. Sanna, R. De Renzi, C. Baines, H. Luetkens, J. Kajitani, Y. Mizuguchi, O. Miura, et al., Phys. Rev. B 88, 180509 (2013). 16 S. F. Wu, P. Richard, X. B. Wang, C. S. Lian, S. M. Nie, J. T. Wang, N. L. Wang, and H. Ding, Phys. Rev. B 90, 054519 (2014). 17 L. Jiao, Z. Weng, J. Liu, J. Zhang, G. Pang, C. Guo, F. Gao, X. Zhu, H.-H. Wen and H. Q. Yuan, J. Phys.: Cond. Mat. 27, 225701 (2015). 18 Y. Matsuda, K. Izawa and I. Vekhter, J. Phys.: Cond. Matt. 18, R705 (2006). 19 M. Nagao, S. Demura, K. Deguchi, A. Miura, S. Watauchi, T. Takei, Y. Takano, N. Kumada and I. Tanaka, J. Phys. Soc. Jpn. 82, 113701 (2013). 20 M. Sutherland, D. G. Hawthorn, R. W. Hill, F. Ronning, S. Wakimoto, H. Zhang, C. Proust, E. Boaknin, C. Lupien, L. Taillefer, R. Liang, D. A. Bonn, W. N. Hardy, R. Gagnon, N. E. Hussey, T. Kimura, M. Nohara and H. Takagi, Phys. Rev. B 67, 174520 (2003). 21 R. O. Pohl and B. Stritzker, Phys. Rev. B 25, 3608 (1982). 22 J. Lowell and J. B. Sousa, J. Low Temp. Phys. 3, 65 (1970). 23 R. C. Yu, M. B. Salamon, J. P. Lu, and W. C. Lee, Phys. Rev. Lett. 69, 1431 (1992). 24 S. Kasahara, T. Watashige, T. Hanaguri, Y. Kohsaka, T. Yamashita, Y. Shimoyama, Y. Mizukami, R. Endo, H. Ikeda, K. Aoyama, T. Terashima, S. Uji, T. Wolf, H. v. Loehneysen, T. Shibauchi, and Y. Matsuda, Proc. Natl. Acad. Sci. USA 111, 16309-16313 (2014). 25 K. Izawa, H. Yamaguchi, Y. Matsuda, H. Shishido, R. Settai and Y. Onuki, Phys. Rev. Lett. 87, 057002 (2001). 26 R. Movshovich, M. Jaime, J. D. Thompson, C. Petrovic, Z. Fisk, P. G. Pagliuso and J. L. Sarrao, Phys. Rev. Lett. 86, 5152 (2001). 27 M. A. Tanatar, J. Paglione, S. Nakatsuji, D. G. Hawthorn, E. Boaknin, R. W. Hill, F. Ronning, M. Sutherland, L. Taillefer, C. Petrovic, et al., Phys. Rev. Lett. 95, 067002 (2005). 28 Z. R. Ye, H. F. Yang, D. W. Shen, J. Jiang, X. H. Niu, D. L. Feng, Y. P. Du, X. G. Wan, J. Z. Liu, X. Y. Zhu, et al., Phys. Rev. B 90, 045116 (2014).",inline_phrase,"In summary,",14726.0,,4898.0,4898.0,875.0
False,No conclusion section found,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1602.05320v1_full.txt,1602.05320v1_full.txt,,,,,,,,
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1603.02819v1_full.txt,1603.02819v1_full.txt,"In this article we discussed the puzzling phenomenology of the BiS2 layered family of superconductors and have suggest that they point towards a mechanism of superconductivity that is based on electron-electron repulsion. Our main point is that utilizing the two fold orbital degeneracy at the fermi level and unscreened nearest neighbor coulomb repulsion, doped electrons get self organized into arrays of doped Mott chains or a quantum liquid or isotropic 2d RVB staates. We have called them Wigner crystal supported RVB states. Superconductivity, within our theory, can be either isotropic 2d or anisotropic 2d Kosterlitz-Thouless state. In the isotropic (melted Wigner crystal) scenario order parameter symmetry is a gapful dxy symmetry; in the anisotropic (doped Mott Hubbard chain array) scenario we have a gapful extended-S symmetry. We made an accurate estimate of energy of the vatiational state, using known exact results from Lieb and Wu for 1d repulsive Hubbard model. Rest of the conclusions, including a possible second phase containing plaquette bond resonances logically follow from this starting point. Our work at the moment is semi quantitative and suggestive. It needs to be addressed more quantitatively. The novel scenario and a theory we have presented, that emphasizes importance of unscreened coulomb interactions in doped band insulators, is encouraging from the point of reaching higher superconducting Tc's in this s-p, non transition metal based system. We hope it will raise debates, initiate further work and be of assistance to experimentalists to engineer synthesize of new members of the family, having reduced competing orders and higher superconducting Tc. Acknowledgement. It is a pleasure to acknowledge V. P. S Awana, whose enthusiasm and continuing contrubtion to new superconductors encouraged me to think about the fascinating BiS2 layer family. I also thank S. Patnaik and S. Arumugam for discussion of their work. I am grateful to Science and Engineering Research Board (SERB, India) for a Fellowship. This work, partly performed at the Perimeter Institute for Theoretical Physics, Waterloo, Canada is supported by the Government of Canada through Industry Canada and by the Province of Ontario through the Ministry of Research and Innovation. [1] J. G. Bednorz and A. Muller, Z. Phys. B: Condens. Matter 64 188 (1986) [2] S. Yamanaka, K. I. Hotehama, H. Kawaji, Nature 392 580 (1998) [3] S. Reich and Y. Tsabba, Eur. Phys. J. B9 1 (1999) [4] E. A. Ekimov et al., Nature 428 542 (2004); G. Baskaran, J. Superconductivity and Novel Magnetism, 21 45 (2008) [5] Y. S. Hor et al., Phys. Rev. Lett. 104 057001 (2010) [6] Ariando et al., Nat. Comm. 2 188 (2011) [7] K. Ueno et al., Nat. Mat. 7 855 (2008) [8] K. Taniguchi et al., Appl. Phys. Lett. 101 042603 (2012) [9] Y. Mizuguchi et al., J. Phys. Soc. Jpn. 81 114725 (2012); Y. Mizuguchi et al., Phys. Rev. B 86 220510 (2012) [10] K. Singh et al., J. Am. Chem. Soc. 134 16504 (2012) [11] Y. Mizuguchi, J. Phys. Chem. Solids, 84 34 (2015) [12] D. Yazici et al., Physica C 514 218 (2015) [13] H. Usui, K. Suzuki and K. Kuroko, Phys. Rev. B 86 220501(R) (2012) [14] E. Wigner, Phys. Rev. 46 1002 (1934) [15] E. H. Lieb and F. Y. Wu, Phys. Rev. Lett. 20 1445 (1968) [16] P. W. Anderson, Science, 235 1196 (1987) [17] G. Baskaran, Z. Zou, P. W. Anderson, Solid St. Com., 63 973 (1987); G. Baskaran, P. W. Anderson, Phys. Rev., B 37 580 (1988); P. W. Anderson et al., Phys. Rev. Lett., 58 2790 (2007) [18] G. Baskaran, Iranian J. of Phys. Res., 6 163 (2006) [19] J. M. Wheatley, T. Hsu and P. W. Anderson, Nature 333 121 (1988) [20] V. J. Emery, S. A. Kivelson, and O. Zachar, Phys. Rev. B 56 6120 (1997) [21] David G. Clarke, S. P. Strong, and P. W. Anderson Phys. Rev. Lett. 72 3218 (1994) [22] G. Lamura et al., Phys. Rev. B 88 180509(R) (2013) [23] P. K. Biswas et al., Physical Review B 88 224515 (2013) [24] Shruti, P Srivastava, and S Patnaik J. Phys.: Condens. Matter 25 312202 (2013) [25] T. Yamashita et al., arXiv:1601.03502 [26] D. Das, D. and S. Doniach, Phys. Rev. B 64 134511 (2001); P. Phillips, and D. Dalidovich, Science 302 243 (2003) [27] P. W. Anderson, Nature Physics 3 160 (2007) [28] G. Baskaran and P. W. Anderson (unpublished) [29] I. R. Shein and A. L. Ivanovskii, JETP Letters, 96 769 (2012) [30] T. Yildirim, Phys. Rev. B 87 020506(R) (2013) [31] X. Wan et al., Phys. Rev. B 87 115124 (2013) [32] Y. Feng et al., J. Appl. Phys. 115 233901 (2014) [33] A. Athauda et al., arXiv:1601.07517 [34] G. B. Martins, A. Moreo, and E. Dagotto, Phys. Rev. B 87 081102(R) (2013) [35] Y. Yang et al., Physical Review B 88, 094519 (2013); C-L. Dai et al., Phys. Rev. B 91 024512 (2015) [36] X. Wu et al., Eur. Phys. Lett., 108 27006 (2014) [37] Yi Lang et al., Frontiers of Physics, 9 194 (2014) [38] Y. Gao, arXiv:1304.2102 [39] Q. Liu et al., Phys. Rev. B 91 235204 (2015) [40] M. Ochi, R. Akashi and K. Kuroki, arXiv:1512.03884 [41] M. A. Griffith et al., arXiv: 1508.04820 [42] Z. R. Ye",section_header,SUMMARY,50678.0,,4989.0,4989.0,867.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1604.00707v2_full.txt,1604.00707v2_full.txt,"We examined the crystal structure of a new thermoelectric material family, LaOBiS2-xSex, using powder synchrotron X-ray diffraction. Upon substitution, Se selectively occupies the in-plane Ch1 site. Although the Se substitution induces buckling of the Bi-Ch1 plane, its intensification results in the enhancement of the metallic conductivity and thermoelectric power factor. We explained that the enhancement of the power factor was attained owing to the increased in-plane chemical pressure. To investigate the origin of the low thermal conductivity of LaOBiSSe, we analysed the high-temperature crystal structure and atomic displacement parameters. LaOBiSSe exhibits anisotropic thermal expansion. Below 473 K, only the a-axis expands, while both a-axis and c-axis expand above 473 K. We revealed anomalously large atomic displacement parameters (Uiso) for the Bi and Ch atoms in the Bi-Ch1 plane. The temperature dependences of Uiso suggest that the temperature evolutions of the atomic vibrations of the Bi-Ch1 plane in the BiCh2 layers are anomalous and similar to that of the rattling atoms in a cage structure. The anisotropic analysis of the atomic displacement parameters (U11 and U33) for the in-plane Bi and Ch1 sites suggests that Bi atoms exhibit large atomic displacement along the c-axis direction, which should presumably be the origin of the low thermal conductivity in LaOBiSSe. In addition, we assume that the large Bi and Ch1 vibrations are related to the in-plane rattling, which is a new strategy for designing low- thermoelectric materials, as observed in Cu atoms of tetrahedrite compounds.",section_header,4. Conclusions,18882.0,20528.0,1615.0,1615.0,242.0
True,,/content/drive/MyDrive/TFM/data/processed/corpus_text_dumps/1604.01939v1_full.txt,1604.01939v1_full.txt,"In this review article, we have surveyed the features of the BiCh2 based superconductors from a theoretical point of view. The BiCh2 based superconductors are a group of layered superconductors constructed from the pyramidal BiCh2 bilayers, and blocking layers having tetragonal structure. In 1112 systems, the electrons can be doped into the BiCh plane with fluorine substitution for oxygen. The conduction bands consist of the p orbitals within the BiCh plane. The conduction bands and the Fermi surface therefore have one dimensional nature with small hoppings along the vertical directions. The irreducible susceptibility is enhanced along the (q, q,0) line due to the Fermi surface nesting and its one dimensional nature. The calculated phonon dispersion in the tetragonal lattice structure also shows the soft phonon modes along the (q, q,0) line. This indicates the presence of strong electron-phonon coupling in these materials. The first principles electronic band calculation results are overall in good agreement with the ARPES experiment, suggesting absence of strong electron correlation as in the 3d-based layered superconductors. On the other hand, there do exist some discrepancies between theory and experiment, whose origin remains to be clarified. The pairing mechanism has been studied in the context of both conventional and unconventional scenarios. Tc values comparable to the experimental observations have been obtained within the phonon-mediated pairing owing to the strong electron-phonon coupling. As for the unconventional pairing, the weak coupling spin-fluctuation calculations omitting the spin-orbit coupling predicts nodal gap functions, while a fully gapped s-wave state is obtained for the J1-J2 local spin model. In a model with spin-orbit coupling, a functional renormalization group study predicts a d*x2-y2-wave pairing, which belongs to the category of the weak topological superconductivity. In this pairing, the triplet and the singlet pairing components are mixed, and the order parameter changes its sign between the disconnected Fermi surfaces. Experimental results also suggest the possibility of charge-fluctuation-mediated superconductivity. As surveyed in this review, the BiCh2 based superconductors have interesting features, such as the one dimensional nature of the electronic bands and the Fermi surface nesting, strong electron-phonon coupling, and the strong spin-orbit coupling, which may be entangled in a complex manner. The issue of the pairing mechanism and the pairing symmetry should be closely related to these features. In order to have better understanding on these issues, further theoretical as well as experimental studies are necessary.",section_header,4. Conclusion,36075.0,38822.0,2707.0,2707.0,392.0
